81,81,225,225,593,593,1505,1505,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,
0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,
372636.4992152169579640,624420.2996585316723213,121888642.3466404527425766,643270070046.5852050781250000,4928827.2742574540898204,57815.1017853225202998,74586296.2707308530807495,10239766.0146227497607470,
0.0001990420590160,0.0001929959003630,0.0002053527581249,0.0002105975077251,0.0001969791231508,0.0002003281420603,0.0001912768711721,0.0001977202039245,
0.0002299525059595,0.0002258309220366,0.0000094001389974,0.0000089716060273,0.0000023599288579,0.0000030539790039,0.0000026792292138,0.0000027942113389,
0.1265338239614298,0.1082582387706016,0.0098070482379588,0.0100822014607681,0.0000053292981686,0.0000054294187148,0.0000000462197097,0.0000000583938928,
0.0002013246130434,0.0002054369823834,0.0002007654696450,0.0001992390667041,0.0002058144057633,0.0001939641356026,0.0001927449239876,0.0002043110398760,
0.0004138327087353,0.0003848847057857,0.0001068851145377,0.0001044058007735,0.0000494090710717,0.0000539202610213,0.0000033435177089,0.0000039806200355,
0.0667473404589735,0.0622991226219989,0.0111812485263721,0.0094195062515860,0.0078695071432926,0.0085909550083332,0.0001597482523584,0.0001450426225539,
0.0027401261129352,0.0027470159031299,0.0016753734373010,0.0016893116539962,0.0006907939023422,0.0007166331246311,0.0001745810160236,0.0001663390766263,
0.0001649314596146,0.0001661045334547,0.0000000145944532,0.0000000147945242,0.0000000125659583,0.0000000126771815,0.0000000000040796,0.0000000000040819,
0.9422255986693128,0.9422255986693128,0.9422461377853928,0.9422461377853928,0.9422461785677988,0.9422461785677988,0.9422461787478823,0.9422461787478823,
0.9422255986693128,0.9422255986693128,0.9422461377853928,0.9422461377853928,0.9422461785677988,0.9422461785677988,0.9422461787478823,0.9422461787478823,
0.9422255986693128,0.9422255986693128,0.9422461377853928,0.9422461377853928,0.9422461785677988,0.9422461785677988,0.9422461787478823,0.9422461787478823,
0.9422518920640502,0.9422518920640502,0.9422519166465603,0.9422519166465603,0.9422461777273526,0.9422461777273526,0.9422461787443169,0.9422461787443169,
0.9422518920640502,0.9422518920640502,0.9422519166465603,0.9422519166465603,0.9422461777273526,0.9422461777273526,0.9422461787443169,0.9422461787443169,
0.9422518920640502,0.9422518920640502,0.9422519166465603,0.9422519166465603,0.9422461777273526,0.9422461777273526,0.9422461787443169,0.9422461787443169,
0.9820618992720578,0.9820618992720578,0.9696488327042647,0.9696488327042647,0.9551781202286295,0.9551781202286295,0.9450401104328880,0.9450401104328880,
0.9450556021132046,0.9450556021132046,0.9422796929458317,0.9422796929458317,0.9422775522561277,0.9422775522561277,0.9422464497746258,0.9422464497746258,
0.0010686060840667,0.0010686060840667,0.0010564899270490,0.0010564899270490,0.0010564618042867,0.0010564618042867,0.0010564617187193,0.0010564617187193,
0.0015860822351195,0.0015860822351195,0.0012608146080502,0.0012608146080502,0.0012549160885123,0.0012549160885123,0.0012549175483896,0.0012549175483896,
0.1297163573796576,0.1297163573796576,0.0111465358815338,0.0111465358815338,0.0012635385013584,0.0012635385013584,0.0012578148637498,0.0012578148637498,
0.0010548294767925,0.0010548294767925,0.0010537587957916,0.0010537587957916,0.0010561554593142,0.0010561554593142,0.0010564617224868,0.0010564617224868,
0.0016097914810467,0.0016097914810467,0.0013256263712852,0.0013256263712852,0.0012838989142199,0.0012838989142199,0.0012552485860404,0.0012552485860404,
0.0630667174621022,0.0630667174621022,0.0115509665375828,0.0115509665375828,0.0100951170041368,0.0100951170041368,0.0014138365489408,0.0014138365489408,
0.0000066462524290,0.0000066462524290,0.0000407136681850,0.0000407136681850,0.0002171255670730,0.0002171255670730,0.0007006243231386,0.0007006243231386,
0.0006981955619650,0.0006981955619650,0.0012562069078931,0.0012562069078931,0.0012565562881475,0.0012565562881475,0.0012578838763218,0.0012578838763218,
