81,81,225,225,593,593,1505,1505,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,
0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,
47521862.1709488406777382,1783772.7755103115923703,7823730.6447969023138285,690358997.2995365858078003,46586641781.3635864257812500,3253099.2958075990900397,5564640594.8685255050659180,49485141514.3183898925781250,
0.0001991129447678,0.0002001837030533,0.0002069395019028,0.0001950473528813,0.0002039041940912,0.0002023715985339,0.0002189286264512,0.0002045213755633,
0.0000289414478741,0.0000327213791880,0.0000292400925163,0.0000247425422536,0.0000253258503472,0.0000246321233272,0.0000255617679397,0.0000253136248279,
0.1211501641715001,0.1419674236272991,0.0078038160956832,0.0095084029042659,0.0000056560895355,0.0000057920586465,0.0000000265853290,0.0000000440848839,
0.0002068102290191,0.0002086936665438,0.0002026800019339,0.0001962090988941,0.0002001262399313,0.0002003057850819,0.0001981961884103,0.0001977171400366,
0.0000272066641572,0.0000292150531847,0.0000264939235719,0.0000286171736372,0.0000238169397317,0.0000269544324538,0.0000235364651387,0.0000241611214129,
0.0687263966340144,0.0592698570442004,0.0100390386280500,0.0091147673719879,0.0085830166147255,0.0081842773589230,0.0001415369723217,0.0001564191846732,
0.0029019659688499,0.0029305417201627,0.0018579962100374,0.0019012677253505,0.0008600477486211,0.0008513439940524,0.0002139493057366,0.0002162569613054,
0.0002138615980089,0.0002074281013436,0.0000000982483295,0.0000000970715966,0.0000000941322815,0.0000000932593330,0.0000000000008820,0.0000000000009001,
0.9422255986693128,0.9422255986693128,0.9422461377853928,0.9422461377853928,0.9422461785677988,0.9422461785677988,0.9422461787478823,0.9422461787478823,
0.9422255986693128,0.9422255986693128,0.9422461377853928,0.9422461377853928,0.9422461785677988,0.9422461785677988,0.9422461787478823,0.9422461787478823,
0.9422255986693128,0.9422255986693128,0.9422461377853928,0.9422461377853928,0.9422461785677988,0.9422461785677988,0.9422461787478823,0.9422461787478823,
0.9422518920640502,0.9422518920640502,0.9422519166465603,0.9422519166465603,0.9422461777273526,0.9422461777273526,0.9422461787443169,0.9422461787443169,
0.9422518920640502,0.9422518920640502,0.9422519166465603,0.9422519166465603,0.9422461777273526,0.9422461777273526,0.9422461787443169,0.9422461787443169,
0.9422518920640502,0.9422518920640502,0.9422519166465603,0.9422519166465603,0.9422461777273526,0.9422461777273526,0.9422461787443169,0.9422461787443169,
0.9841403615157834,0.9841403615157834,0.9722788027203949,0.9722788027203949,0.9571908893521591,0.9571908893521591,0.9454834150199996,0.9454834150199996,
0.9454855293845367,0.9454855293845367,0.9423537060740529,0.9423537060740529,0.9423530194825097,0.9423530194825097,0.9422464824971926,0.9422464824971926,
0.0010686060840667,0.0010686060840667,0.0010564899270490,0.0010564899270490,0.0010564618042867,0.0010564618042867,0.0010564617187193,0.0010564617187193,
0.0012825025727168,0.0012825025727168,0.0012329005035177,0.0012329005035177,0.0012328133594097,0.0012328133594097,0.0012328132588613,0.0012328132588613,
0.1297163573796576,0.1297163573796576,0.0111465358815338,0.0111465358815338,0.0012635385013584,0.0012635385013584,0.0012578148637498,0.0012578148637498,
0.0010548294767925,0.0010548294767925,0.0010537587957916,0.0010537587957916,0.0010561554593142,0.0010561554593142,0.0010564617224868,0.0010564617224868,
0.0012354315462088,0.0012354315462088,0.0012247325820415,0.0012247325820415,0.0012324235459647,0.0012324235459647,0.0012328134761462,0.0012328134761462,
0.0630667174621022,0.0630667174621022,0.0115509665375828,0.0115509665375828,0.0100951170041368,0.0100951170041368,0.0014138365489408,0.0014138365489408,
0.0000042967486439,0.0000042967486439,0.0000262045761564,0.0000262045761564,0.0001602404617957,0.0001602404617957,0.0006273585669300,0.0006273585669300,
0.0006271761588011,0.0006271761588011,0.0012528587656914,0.0012528587656914,0.0012530095425790,0.0012530095425790,0.0012578679511637,0.0012578679511637,
