81,225,225,593,1505,
-nan,-nan,-nan,-nan,-nan,
-25.5205741706705069,-19.5260219006120970,-19.5260219006120970,-518228.5323767281370237,4888.7187247101828689,
-nan,-nan,-nan,-nan,-nan,
68109392416358163404143198208.0000000000000000,15966969581218534594569043968.0000000000000000,103907194323893706099269828608.0000000000000000,39901685301158367815861796864.0000000000000000,348631769514980442648652808192.0000000000000000,
0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,
-3.1220175316894960,-6.2676203744505408,-6.2676203744505408,64.8477309379293985,13.1857674996181444,
18697367.1071636006236076,13756911.4245038423687220,88207209.0662449747323990,1736172066.3364727497100830,91299.4386608342610998,
36266283016354848885964800.0000000000000000,25841863295928566569500672.0000000000000000,1125451372303734267657060352.0000000000000000,4009653920562115816583296188416.0000000000000000,9400178172143061351731889700864.0000000000000000,
0.0002045531170175,0.0001974427611696,0.0002131603360919,0.0001980449444004,0.0001952453177258,
0.0015447775018753,0.0000735750508889,0.0000662957427816,0.0000030511574319,0.0000025677553401,
0.7079972786057181,0.0855014391200404,0.0828484705997215,0.0003852992695596,0.0000009723952771,
135588797798893043969014914084765696.0000000000000000,2839284404164585009123081973519089664.0000000000000000,332401691027638990133388083755745280.0000000000000000,2710182082412687752871508018655657984.0000000000000000,542775181744889254929158373376000.0000000000000000,
113328245873532296580598672623283654885376.0000000000000000,93148019936664970361020955483963392.0000000000000000,17844748328426080263194728625864704.0000000000000000,388521874457756604348392918301699735552.0000000000000000,49893630395855682351614993538471337918464.0000000000000000,
4366387760335831310953214684168192.0000000000000000,114376574898531551715225124744034516992.0000000000000000,4977364747783474459077855610373792595968.0000000000000000,5954210357831235916634773901411352576.0000000000000000,704475354874699605567440896568590992995778560.0000000000000000,
0.0001977279456641,0.0001937905275465,0.0002081539625434,0.0002042682011595,0.0001972644217285,
0.0029637685431074,0.0011346603105335,0.0011733128014810,0.0002498528866957,0.0000047422289690,
6.5625254552544936,0.2549265627327620,0.2676786969602386,0.1240888911220114,0.0013810768600722,
163519314386110904027671041402698989568.0000000000000000,3779881279032002438866356454363313995776.0000000000000000,3466403279706004128577560501119090688.0000000000000000,4673547082005703129271759567820161024.0000000000000000,nan,
41422185906414462150842064796087484416.0000000000000000,6559444867103092680756981117694771200.0000000000000000,704158815244718796268168953546265681985536.0000000000000000,276966343053653772219727501785563136.0000000000000000,nan,
1329023767290545279519280607958958866432.0000000000000000,865859365870447650345840036517660267118592.0000000000000000,1001189166456255212819535251447329325056.0000000000000000,269091104587956039522289499154851823616.0000000000000000,nan,

81,225,225,593,1505,
0.0032909800988636,0.0001064165468587,0.0001064165468587,0.0001067658662416,0.0000002989719998,
0.0032909800988636,0.0001064165468587,0.0001064165468587,0.0001067658662416,0.0000002989719998,
0.0032909800988636,0.0001064165468587,0.0001064165468587,0.0001067658662416,0.0000002989719998,
0.0030979025630282,0.0000371320915340,0.0000371320915340,0.0001059563026141,0.0000002759336916,
0.0030979025630282,0.0000371320915340,0.0000371320915340,0.0001059563026141,0.0000002759336916,
0.0030979025630282,0.0000371320915340,0.0000371320915340,0.0001059563026141,0.0000002759336916,
0.0004612569647055,0.0001968586194600,0.0001968586194600,0.0001965792330700,0.0002014082430961,
0.0024243924138898,0.0000646466826595,0.0000646466826595,0.0000018854460932,0.0000029497072114,
0.6387155826183604,0.0945012264068726,0.0945012264068726,0.0003886228212804,0.0000009550011847,
0.0003881416364635,0.0002386973195727,0.0002386973195727,0.0001966898585899,0.0002014240017116,
0.0033354091752183,0.0009082619547063,0.0009082619547063,0.0002261008305948,0.0000014545244666,
6.9573055270985575,0.2990296501851895,0.2990296501851895,0.1290015431688960,0.0014172572553349,
